block_number,slot,block_datetime_utc,block_timestamp_unix,age_raw,age_seconds_at_scrape,blobs_count,blobs_percent,txn_count,fee_recipient,gas_used,gas_used_percent,gas_limit,base_fee_gwei,reward_eth,burnt_fees_eth,burnt_fees_percent,source_page,source_row,source_url,scraped_at_utc
24884877,14119001,2026-04-15T11:20:35+00:00,1776252035,14 hrs ago,50400,2,10,279,BuilderNet,30983326,51.64,59999943,0.055,0.01074,0.001711,13.74,44,36,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884878,14119002,2026-04-15T11:20:47+00:00,1776252047,14 hrs ago,50400,1,5,250,Titan Builder,29929882,49.88,60000000,0.055,0.01213,0.00166,12.03,44,35,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884879,14119003,2026-04-15T11:20:59+00:00,1776252059,14 hrs ago,50400,5,24,234,Titan Builder,40288356,67.15,60000000,0.055,0.01605,0.002234,12.21,44,34,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884880,14119004,2026-04-15T11:21:11+00:00,1776252071,14 hrs ago,50400,1,5,139,Titan Builder,24722290,41.2,60000000,0.057,0.00565,0.00143,20.17,44,33,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884881,14119005,2026-04-15T11:21:23+00:00,1776252083,14 hrs ago,50400,6,29,320,Titan Builder,34328785,57.21,60000000,0.056,0.01608,0.001941,10.77,44,32,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884882,14119006,2026-04-15T11:21:35+00:00,1776252095,14 hrs ago,50400,0,0,225,MEV Builder: 0x6adb...200,21931355,36.55,60000000,0.057,0.00298,0.001263,29.73,44,31,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884883,14119007,2026-04-15T11:21:47+00:00,1776252107,14 hrs ago,50400,6,29,272,Titan Builder,38039175,63.4,60000000,0.055,0.01419,0.002116,12.98,44,30,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884884,14119008,2026-04-15T11:21:59+00:00,1776252119,14 hrs ago,50400,1,5,239,BuilderNet,30116585,50.19,60000000,0.057,0.00613,0.001732,22.02,44,29,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884885,14119009,2026-04-15T11:22:11+00:00,1776252131,14 hrs ago,50400,5,24,242,Titan Builder,22817670,38.03,60000000,0.057,0.01047,0.001313,11.14,44,28,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884886,14119010,2026-04-15T11:22:23+00:00,1776252143,14 hrs ago,50400,0,0,236,Titan Builder,26070657,43.45,60000000,0.055,0.0103,0.001455,12.37,44,27,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884887,14119011,2026-04-15T11:22:35+00:00,1776252155,14 hrs ago,50400,1,5,184,Titan Builder,24146416,40.24,60000000,0.054,0.00595,0.001325,18.22,44,26,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884888,14119012,2026-04-15T11:22:47+00:00,1776252167,14 hrs ago,50400,0,0,274,Titan Builder,28292935,47.2,59941408,0.053,0.0081,0.001515,15.76,44,25,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884889,14119013,2026-04-15T11:22:59+00:00,1776252179,14 hrs ago,50400,3,14,342,Titan Builder,27423046,45.79,59882873,0.053,0.00974,0.001458,13.02,44,24,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884890,14119014,2026-04-15T11:23:11+00:00,1776252191,14 hrs ago,50400,5,24,295,Titan Builder,35295735,58.88,59941351,0.052,0.00959,0.001857,16.21,44,23,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884891,14119015,2026-04-15T11:23:23+00:00,1776252203,14 hrs ago,50400,0,0,223,Titan Builder,31487490,52.48,59999886,0.053,0.01059,0.001694,13.78,44,22,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884892,14119016,2026-04-15T11:23:35+00:00,1776252215,14 hrs ago,50400,1,5,212,Titan Builder,24865106,41.44,60000000,0.054,0.01006,0.001346,11.8,44,21,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884893,14119017,2026-04-15T11:23:47+00:00,1776252227,14 hrs ago,50400,2,10,234,Titan Builder,24566471,40.94,60000000,0.052,0.00606,0.001301,17.66,44,20,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884894,14119018,2026-04-15T11:23:59+00:00,1776252239,14 hrs ago,50400,11,52,348,BuilderNet,29948929,49.96,59941408,0.051,0.00883,0.00155,14.93,44,19,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884895,14119019,2026-04-15T11:24:11+00:00,1776252251,14 hrs ago,50400,1,5,245,Titan Builder,27848120,46.41,59999943,0.051,0.00959,0.001441,13.06,44,18,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884896,14119020,2026-04-15T11:24:23+00:00,1776252263,14 hrs ago,50400,5,24,205,BuilderNet,23267412,38.78,60000000,0.051,0.00448,0.001194,21.03,44,17,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884897,14119021,2026-04-15T11:24:35+00:00,1776252275,14 hrs ago,50400,0,0,271,BuilderNet,23533479,39.22,60000000,0.049,0.00865,0.001173,11.94,44,16,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884898,14119022,2026-04-15T11:24:47+00:00,1776252287,14 hrs ago,50400,0,0,191,Titan Builder,22712710,37.89,59941408,0.048,0.00826,0.001102,11.77,44,15,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884899,14119023,2026-04-15T11:24:59+00:00,1776252299,14 hrs ago,50400,7,33,262,BuilderNet,26742953,44.57,59999943,0.047,0.01043,0.001258,10.76,44,14,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884900,14119024,2026-04-15T11:25:11+00:00,1776252311,14 hrs ago,50400,7,33,245,Titan Builder,26296188,43.83,60000000,0.046,0.00945,0.00122,11.43,44,13,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884901,14119025,2026-04-15T11:25:23+00:00,1776252323,14 hrs ago,50400,0,0,110,Titan Builder,17211641,28.69,60000000,0.045,0.00999,0.000786,7.29,44,12,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884902,14119026,2026-04-15T11:25:35+00:00,1776252335,14 hrs ago,50400,1,5,325,Titan Builder,39003752,65.01,60000000,0.043,0.01142,0.001687,12.87,44,11,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884903,14119027,2026-04-15T11:25:47+00:00,1776252347,14 hrs ago,50400,1,5,241,BuilderNet,28426236,47.38,60000000,0.044,0.00795,0.001276,13.83,44,10,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884904,14119028,2026-04-15T11:25:59+00:00,1776252359,14 hrs ago,50400,8,38,172,0x954E078b...c0653fCB3,16732887,27.89,60000000,0.044,0.0033,0.000746,18.42,44,9,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884905,14119029,2026-04-15T11:26:11+00:00,1776252371,14 hrs ago,50400,1,5,310,Titan Builder,54317388,90.53,60000000,0.042,0.01205,0.002288,15.95,44,8,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884906,14119030,2026-04-15T11:26:23+00:00,1776252383,14 hrs ago,50400,0,0,18,quasarbuilder,4442446,7.4,60000000,0.046,0.00469,0.000206,4.21,44,7,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884907,14119031,2026-04-15T11:26:35+00:00,1776252395,14 hrs ago,50400,1,5,139,quasarbuilder,13828566,23.05,60000000,0.041,0.01332,0.000573,4.12,44,6,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884908,14119032,2026-04-15T11:26:47+00:00,1776252407,14 hrs ago,50400,10,48,340,Titan Builder,47492530,79.15,60000000,0.038,0.01729,0.001836,9.6,44,5,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884909,14119033,2026-04-15T11:26:59+00:00,1776252419,14 hrs ago,50400,6,29,439,BuilderNet,45678909,76.13,60000000,0.041,0.00755,0.001894,20.04,44,4,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884910,14119034,2026-04-15T11:27:11+00:00,1776252431,14 hrs ago,50400,6,29,299,BuilderNet,31815839,53.03,60000000,0.044,0.00799,0.001406,14.95,44,3,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884911,14119035,2026-04-15T11:27:23+00:00,1776252443,14 hrs ago,50400,1,5,226,Titan Builder,42518927,70.86,60000000,0.044,0.0072,0.001893,20.8,44,2,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884912,14119036,2026-04-15T11:27:35+00:00,1776252455,14 hrs ago,50400,5,24,275,Titan Builder,31225595,52.04,60000000,0.046,0.01072,0.001463,12,44,1,https://etherscan.io/blocks?ps=100&p=44,2026-04-16T01:51:04+00:00
24884913,14119037,2026-04-15T11:27:47+00:00,1776252467,14 hrs ago,50400,0,0,228,BuilderNet,27951382,46.59,60000000,0.047,0.00656,0.001316,16.7,43,100,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884914,14119038,2026-04-15T11:27:59+00:00,1776252479,14 hrs ago,50400,5,24,224,BuilderNet,29268329,48.78,60000000,0.046,0.007,0.001366,16.31,43,99,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884915,14119039,2026-04-15T11:28:11+00:00,1776252491,14 hrs ago,50400,0,0,286,Titan Builder,33821211,56.37,60000000,0.046,0.01089,0.001574,12.62,43,98,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884916,14119040,2026-04-15T11:28:23+00:00,1776252503,14 hrs ago,50400,0,0,196,Titan Builder,36962092,61.6,60000000,0.047,0.00671,0.001747,20.64,43,97,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884917,14119041,2026-04-15T11:28:35+00:00,1776252515,14 hrs ago,50400,1,5,212,Titan Builder,30429255,50.72,60000000,0.048,0.00989,0.00148,13.02,43,96,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884918,14119042,2026-04-15T11:28:47+00:00,1776252527,14 hrs ago,50400,5,24,213,Titan Builder,25715848,42.86,60000000,0.048,0.00798,0.001253,13.56,43,95,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884919,14119043,2026-04-15T11:28:59+00:00,1776252539,14 hrs ago,50400,5,24,279,BuilderNet,31267065,52.11,60000000,0.047,0.0135,0.001497,9.98,43,94,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884920,14119044,2026-04-15T11:29:11+00:00,1776252551,14 hrs ago,50400,1,5,230,Titan Builder,34728846,57.94,59941408,0.048,0.00894,0.001671,15.74,43,93,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884921,14119045,2026-04-15T11:29:23+00:00,1776252563,14 hrs ago,50400,5,24,204,Titan Builder,33655203,56.09,59999943,0.049,0.01015,0.001651,13.99,43,92,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884922,14119046,2026-04-15T11:29:35+00:00,1776252575,14 hrs ago,50400,5,24,187,BuilderNet,24009124,40.02,60000000,0.049,0.00447,0.001196,21.1,43,91,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884923,14119047,2026-04-15T11:29:47+00:00,1776252587,14 hrs ago,50400,1,5,245,Titan Builder,29817647,49.74,59941408,0.048,0.012,0.001448,10.76,43,90,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884924,14119048,2026-04-15T11:29:59+00:00,1776252599,14 hrs ago,50400,0,0,217,Titan Builder,25281824,42.14,59999943,0.048,0.00724,0.001227,14.49,43,89,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884925,14119049,2026-04-15T11:30:11+00:00,1776252611,14 hrs ago,50400,0,0,364,Titan Builder,37782549,62.97,60000000,0.047,0.0107,0.001798,14.38,43,88,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884926,14119050,2026-04-15T11:30:23+00:00,1776252623,14 hrs ago,50400,0,0,285,Titan Builder,31416387,52.36,60000000,0.049,0.01,0.001544,13.36,43,87,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884927,14119051,2026-04-15T11:30:35+00:00,1776252635,14 hrs ago,50400,8,38,241,Titan Builder,36157757,60.32,59941408,0.049,0.01288,0.001787,12.18,43,86,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884928,14119052,2026-04-15T11:30:47+00:00,1776252647,14 hrs ago,50400,0,0,213,Titan Builder,32813189,54.69,59999943,0.05,0.01548,0.001664,9.7,43,85,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884929,14119053,2026-04-15T11:30:59+00:00,1776252659,14 hrs ago,50400,2,10,181,Titan Builder,29799113,49.67,60000000,0.051,0.00907,0.001528,14.42,43,84,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884930,14119054,2026-04-15T11:31:11+00:00,1776252671,14 hrs ago,50400,1,5,208,Titan Builder,24630305,41.05,60000000,0.051,0.01123,0.001262,10.1,43,83,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884931,14119055,2026-04-15T11:31:23+00:00,1776252683,14 hrs ago,50400,7,33,334,Titan Builder,39095208,65.16,60000000,0.05,0.01043,0.001959,15.81,43,82,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884932,14119056,2026-04-15T11:31:35+00:00,1776252695,14 hrs ago,50400,6,29,254,Titan Builder,33540219,55.9,60000000,0.052,0.01025,0.001744,14.53,43,81,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884933,14119057,2026-04-15T11:31:47+00:00,1776252707,14 hrs ago,50400,1,5,229,BuilderNet,20703315,34.51,60000000,0.052,0.00464,0.001092,19.04,43,80,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884934,14119058,2026-04-15T11:31:59+00:00,1776252719,14 hrs ago,50400,5,24,188,Titan Builder,26737886,44.56,60000000,0.05,0.00667,0.001356,16.88,43,79,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884935,14119059,2026-04-15T11:32:11+00:00,1776252731,14 hrs ago,50400,6,29,274,BuilderNet,29203491,48.67,60000000,0.05,0.00819,0.001461,15.14,43,78,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884936,14119060,2026-04-15T11:32:23+00:00,1776252743,14 hrs ago,50400,1,5,189,Titan Builder,34302005,57.23,59941408,0.049,0.01641,0.001711,9.44,43,77,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884937,14119061,2026-04-15T11:32:35+00:00,1776252755,14 hrs ago,50400,3,14,81,MEV Builder: 0x7e2...D05,12405287,20.68,59999943,0.05,0.00342,0.00063,15.53,43,76,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884938,14119062,2026-04-15T11:32:47+00:00,1776252767,14 hrs ago,50400,1,5,436,BuilderNet,44454342,74.09,60000000,0.047,0.01011,0.002091,17.13,43,75,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884939,14119063,2026-04-15T11:32:59+00:00,1776252779,14 hrs ago,50400,5,24,271,BuilderNet,31865549,53.11,60000000,0.049,0.00831,0.001589,16.05,43,74,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884940,14119064,2026-04-15T11:33:11+00:00,1776252791,14 hrs ago,50400,6,29,205,BuilderNet,26529221,44.22,60000000,0.05,0.0061,0.001334,17.93,43,73,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884941,14119065,2026-04-15T11:33:23+00:00,1776252803,14 hrs ago,50400,5,24,193,quasarbuilder,24213780,40.4,59941408,0.049,0.00627,0.0012,16.05,43,72,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884942,14119066,2026-04-15T11:33:35+00:00,1776252815,14 hrs ago,50400,0,0,130,Titan Builder,20383609,33.97,59999943,0.048,0.03755,0.000986,2.56,43,71,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884943,14119067,2026-04-15T11:33:47+00:00,1776252827,14 hrs ago,50400,1,5,219,Titan Builder,15232646,25.39,60000000,0.046,0.00996,0.000707,6.63,43,70,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884944,14119068,2026-04-15T11:33:59+00:00,1776252839,14 hrs ago,50400,0,0,236,quasarbuilder,41896701,69.83,60000000,0.043,0.00792,0.001825,18.72,43,69,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884945,14119069,2026-04-15T11:34:11+00:00,1776252851,14 hrs ago,50400,5,24,361,BuilderNet,42317596,70.53,60000000,0.045,0.01246,0.001935,13.43,43,68,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884946,14119070,2026-04-15T11:34:23+00:00,1776252863,14 hrs ago,50400,0,0,271,BuilderNet,33514422,55.86,60000000,0.048,0.01197,0.001611,11.86,43,67,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884947,14119071,2026-04-15T11:34:35+00:00,1776252875,14 hrs ago,50400,1,5,232,Titan Builder,27717290,46.2,60000000,0.048,0.00871,0.001352,13.43,43,66,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884948,14119072,2026-04-15T11:34:47+00:00,1776252887,14 hrs ago,50400,9,43,264,BuilderNet,28273746,47.12,60000000,0.048,0.01377,0.001366,9.02,43,65,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884949,14119073,2026-04-15T11:34:59+00:00,1776252899,14 hrs ago,50400,5,24,221,BuilderNet,28375479,47.29,60000000,0.047,0.01099,0.001361,11.02,43,64,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884950,14119074,2026-04-15T11:35:11+00:00,1776252911,14 hrs ago,50400,0,0,252,Titan Builder,31026711,51.71,60000000,0.047,0.00873,0.001478,14.47,43,63,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884951,14119075,2026-04-15T11:35:23+00:00,1776252923,14 hrs ago,50400,5,24,272,BuilderNet,36147025,60.25,60000000,0.047,0.01047,0.001729,14.16,43,62,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884952,14119076,2026-04-15T11:35:35+00:00,1776252935,14 hrs ago,50400,0,0,322,Titan Builder,32438609,54.12,59941408,0.049,0.01174,0.001591,11.94,43,61,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884953,14119077,2026-04-15T11:35:47+00:00,1776252947,14 hrs ago,50400,7,33,227,Titan Builder,35511212,59.19,59999943,0.049,0.01066,0.00176,14.16,43,60,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884954,14119078,2026-04-15T11:35:59+00:00,1776252959,14 hrs ago,50400,0,0,274,BuilderNet,26440957,44.07,60000000,0.05,0.00834,0.001341,13.84,43,59,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884955,14119079,2026-04-15T11:36:11+00:00,1776252971,14 hrs ago,50400,0,0,241,Titan Builder,33283235,55.47,60000000,0.049,0.01233,0.001663,11.88,43,58,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884956,14119080,2026-04-15T11:36:23+00:00,1776252983,14 hrs ago,50400,0,0,171,quasarbuilder,15147816,25.25,60000000,0.05,0.00428,0.000767,15.17,43,57,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884957,14119081,2026-04-15T11:36:35+00:00,1776252995,14 hrs ago,50400,0,0,149,MEV Builder: 0xd87f...d96,19483576,32.47,60000000,0.047,0.00465,0.000926,16.59,43,56,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884958,14119082,2026-04-15T11:36:47+00:00,1776253007,14 hrs ago,50400,6,29,390,Titan Builder,47986729,79.98,60000000,0.045,0.01106,0.00218,16.46,43,55,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884959,14119083,2026-04-15T11:36:59+00:00,1776253019,14 hrs ago,50400,1,5,263,BuilderNet,29236443,48.73,60000000,0.048,0.01133,0.001427,11.19,43,54,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884960,14119084,2026-04-15T11:37:11+00:00,1776253031,14 hrs ago,50400,4,19,261,quasarbuilder,24179944,40.3,60000000,0.048,0.0052,0.001177,18.45,43,53,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884961,14119085,2026-04-15T11:37:23+00:00,1776253043,14 hrs ago,50400,5,24,202,beaverbuild,17149970,28.58,60000000,0.047,0.01131,0.000814,6.71,43,52,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884962,14119086,2026-04-15T11:37:35+00:00,1776253055,14 hrs ago,50400,6,29,307,quasarbuilder,33115482,55.19,60000000,0.044,0.00833,0.001488,15.15,43,51,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884963,14119087,2026-04-15T11:37:47+00:00,1776253067,14 hrs ago,50400,0,0,286,BuilderNet,36322350,60.54,60000000,0.045,0.00799,0.001654,17.14,43,50,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884964,14119088,2026-04-15T11:37:59+00:00,1776253079,14 hrs ago,50400,1,5,170,BuilderNet,24970744,41.62,60000000,0.046,0.00684,0.001167,14.57,43,49,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884965,14119089,2026-04-15T11:38:11+00:00,1776253091,14 hrs ago,50400,1,5,249,BuilderNet,25357830,42.26,60000000,0.045,0.00758,0.00116,13.26,43,48,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884966,14119090,2026-04-15T11:38:23+00:00,1776253103,14 hrs ago,50400,0,0,251,BuilderNet,31085020,51.81,60000000,0.044,0.00719,0.001395,16.24,43,47,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884967,14119091,2026-04-15T11:38:35+00:00,1776253115,14 hrs ago,50400,5,24,212,BuilderNet,29340351,48.9,60000000,0.045,0.00894,0.001322,12.88,43,46,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884968,14119092,2026-04-15T11:38:47+00:00,1776253127,14 hrs ago,50400,5,24,276,Titan Builder,39499141,65.83,60000000,0.044,0.01212,0.001775,12.77,43,45,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884969,14119093,2026-04-15T11:38:59+00:00,1776253139,14 hrs ago,50400,0,0,113,MEV Builder: 0xd87f...d96,17701024,29.5,60000000,0.046,0.00408,0.000827,16.85,43,44,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884970,14119094,2026-04-15T11:39:11+00:00,1776253151,14 hrs ago,50400,12,57,179,Titan Builder,41281375,68.8,60000000,0.044,0.01517,0.00183,10.76,43,43,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884971,14119095,2026-04-15T11:39:23+00:00,1776253163,14 hrs ago,50400,7,33,342,Titan Builder,22784575,38.01,59941408,0.046,0.01257,0.001057,7.76,43,42,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884972,14119096,2026-04-15T11:39:35+00:00,1776253175,14 hrs ago,50400,0,0,332,Titan Builder,48618479,81.03,59999943,0.045,0.01026,0.002189,17.58,43,41,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884973,14119097,2026-04-15T11:39:47+00:00,1776253187,14 hrs ago,50400,1,5,205,Titan Builder,28263199,47.11,60000000,0.048,0.00762,0.001371,15.24,43,40,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
24884974,14119098,2026-04-15T11:39:59+00:00,1776253199,14 hrs ago,50400,1,5,323,BuilderNet,38792859,64.65,60000000,0.048,0.01066,0.001868,14.9,43,39,https://etherscan.io/blocks?ps=100&p=43,2026-04-16T01:51:03+00:00
