block_number,slot,block_datetime_utc,block_timestamp_unix,age_raw,age_seconds_at_scrape,blobs_count,blobs_percent,txn_count,fee_recipient,gas_used,gas_used_percent,gas_limit,base_fee_gwei,reward_eth,burnt_fees_eth,burnt_fees_percent,source_page,source_row,source_url,scraped_at_utc,congestion_ratio,rolling_avg_txn_5,rolling_avg_txn_20,rolling_avg_gas_used_5,rolling_avg_gas_used_20,rolling_avg_base_fee_5,rolling_avg_base_fee_20,rolling_avg_congestion_5,rolling_avg_congestion_20,txn_change_1,gas_used_change_1,base_fee_change_1,txn_volatility_20,gas_used_volatility_20,base_fee_volatility_20,short_term_congestion_indicator,congestion_proxy_1h,congestion_proxy_24h,congestion_proxy_1h_window_blocks,congestion_proxy_24h_window_blocks,congestion_flag_high,congestion_flag_low,congestion_level,one_hour_high_congestion_flag,twenty_four_hour_high_congestion_flag,txn_momentum_5_20,gas_used_momentum_5_20,base_fee_momentum_5_20,congestion_momentum_5_20,utilization_trend_20,gas_used_to_recent_avg,txn_to_recent_avg,base_fee_to_recent_avg,base_fee_spike_flag,gas_used_spike_flag,txn_spike_flag,recent_reward_avg_20,recent_burnt_fees_avg_20,block_interval_seconds,hour_utc,day_of_week_utc,is_weekend_utc,target_next_block_number,target_next_gas_used,target_next_base_fee_gwei,target_next_congestion_ratio,target_next_congestion_flag_high
24884399,14118523,2026-04-15T09:44:59+00:00,1776246299,16 hrs ago,57600,5,24,344,BuilderNet,32047875,53.41,60000000,0.043,0.01117,0.001384,11.02,49,15,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00,0.53413125,254,290.3,26246498.8,33613184.85,0.0444,0.0424,0.4374416467,0.5603907185,117,1937062,0,156.8952198,17526314.93,0.004103656906,0,0.509822571,0.509822571,186,186,0,0,medium,0,0,-36.3,-7366686.05,0.002,-0.1229490718,-0.02625946851,0.953431671,1.184981054,1.014150943,0,0,0,0.0130865,0.001404,12,9,2,0,24884400,1719743,0.043,0.02866238333,0
24884400,14118524,2026-04-15T09:45:11+00:00,1776246311,16 hrs ago,57600,0,0,4,MEV Builder: 0xd87f...d96,1719743,2.87,60000000,0.043,0,7.5e-05,99.68,49,14,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00,0.02866238333,212,273.85,21854339.8,30699800.1,0.0436,0.0429,0.3642389967,0.511834306,-340,-30328132,0,168.3826817,17741573.34,0.00349141805,0,0.5072495219,0.5072495219,187,187,0,1,low,0,0,-61.85,-8845460.3,0.0007,-0.1475953093,-0.4831719227,0.05601805205,0.01460653643,1.002331002,0,0,0,0.011884,0.0013059,12,9,2,0,24884401,59518741,0.038,0.9929486641,1
24884401,14118525,2026-04-15T09:45:23+00:00,1776246323,16 hrs ago,57600,2,10,281,Titan Builder,59518741,99.29,59941408,0.038,0.03561,0.002287,6.03,49,13,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00,0.9929486641,222.6,273.65,28752548.4,32491511.7,0.0422,0.0429,0.4794030695,0.5417446484,277,57798998,-0.005,168.3716945,18724824.33,0.00349141805,0,0.509833028,0.509833028,188,188,1,0,high,0,0,-51.05,-3738963.3,-0.0007,-0.06234157889,0.4512040158,1.83182431,1.026859127,0.8857808858,0,1,0,0.013355,0.001375,12,9,2,0,24884402,36492321,0.043,0.6082059278,0
24884402,14118526,2026-04-15T09:45:35+00:00,1776246335,16 hrs ago,57600,0,0,371,Titan Builder,36492321,60.82,59999943,0.043,0.00816,0.001575,16.16,49,12,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00,0.6082059278,245.4,282.85,31977898.6,31319665.25,0.042,0.0432,0.5331590217,0.5221650863,90,-23026420,0.005,168.4126702,17674973.03,0.003218695388,0,0.5103535195,0.5103535195,189,189,0,0,medium,0,0,-37.45,658233.35,-0.0012,0.01099393538,0.08604084145,1.165156802,1.311649284,0.9953703704,0,0,0,0.012975,0.0013423,12,9,2,0,24884403,29887173,0.044,0.49811955,0
24884403,14118527,2026-04-15T09:45:47+00:00,1776246347,16 hrs ago,57600,12,57,265,Titan Builder,29887173,49.81,60000000,0.044,0.00789,0.001325,14.37,49,11,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00,0.49811955,253,264.95,31933170.6,30295214.4,0.0422,0.04335,0.5324135551,0.5050087951,-106,-6605148,0.001,149.2422444,17126009.96,0.003182373328,0,0.5102891302,0.5102891302,190,190,0,0,medium,0,0,-11.95,1637956.2,-0.00115,0.02740476,-0.006889245055,0.9865311599,1.000188715,1.014994233,0,0,0,0.0129815,0.00130315,12,9,2,0,24884404,46959938,0.044,0.7826656333,0
24884404,14118528,2026-04-15T09:45:59+00:00,1776246359,16 hrs ago,57600,0,0,443,BuilderNet,46959938,78.27,60000000,0.044,0.0133,0.00208,13.52,49,10,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00,0.7826656333,272.8,278.05,34915583.2,31670717.05,0.0424,0.0433,0.5821204317,0.5279179804,178,17072765,0,152.7558428,17303548.82,0.003163858404,0,0.5117151852,0.5117151852,191,191,0,0,medium,0,0,-5.25,3244866.15,-0.0009,0.05420245128,0.2547476529,1.482755756,1.593238626,1.016166282,0,1,1,0.0132765,0.001363,12,9,2,0,24884405,7097660,0.047,0.1182943333,0
24884405,14118529,2026-04-15T09:46:11+00:00,1776246371,16 hrs ago,57600,5,24,136,0x883566C4...F6b308B4B,7097660,11.83,60000000,0.047,0.00297,0.000337,10.15,49,9,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00,0.1182943333,299.2,275.6,35991166.6,31234121.2,0.0432,0.0435,0.6000468217,0.5206413579,-307,-39862278,0.003,154.6102843,17800754.38,0.003263433774,0,0.5096661183,0.5096661183,192,192,0,1,low,0,0,23.6,4757045.4,-0.0003,0.07940546385,-0.4023470245,0.2272405859,0.4934687954,1.08045977,0,0,0,0.013191,0.0013455,12,9,2,0,24884406,43217204,0.042,0.7202867333,0
24884406,14118530,2026-04-15T09:46:23+00:00,1776246383,16 hrs ago,57600,0,0,436,BuilderNet,43217204,72.03,60000000,0.042,0.01441,0.001854,11.4,49,8,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00,0.7202867333,330.2,289.65,32730859.2,32708837.35,0.044,0.0436,0.5455144356,0.5452199604,300,36119544,-0.005,155.7758887,17508272.5,0.003184336666,0,0.5107574168,0.5107574168,193,193,0,0,medium,0,0,40.55,22021.85,0.0004,0.0002944751851,0.175066773,1.321269953,1.505264975,0.9633027523,0,1,1,0.0137675,0.00141015,12,9,2,0,24884407,27523655,0.045,0.459175984,0
24884407,14118531,2026-04-15T09:46:35+00:00,1776246395,16 hrs ago,57600,7,33,273,Titan Builder,27523655,45.92,59941408,0.045,0.01075,0.001246,10.38,49,7,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00,0.459175984,310.6,288.15,30937126,31111108.3,0.0444,0.04395,0.5157084468,0.5186135629,-163,-15693549,0.003,155.7845548,16416489.83,0.002923610781,0,0.5104915331,0.5104915331,194,194,0,0,medium,0,0,22.45,-173982.3,0.00045,-0.002905116109,-0.05943757892,0.8846889907,0.9474232171,1.023890785,0,0,0,0.013284,0.00135915,12,9,2,0,24884408,24622938,0.044,0.4103826899,0
24884408,14118532,2026-04-15T09:46:47+00:00,1776246407,16 hrs ago,57600,1,5,343,Titan Builder,24622938,41.04,59999943,0.044,0.01221,0.001103,8.28,49,6,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00,0.4103826899,326.2,304.15,29884279,32191858.1,0.0444,0.04405,0.4981610748,0.5366260791,70,-2900717,-0.001,143.6942153,15196991.09,0.002889204043,0,0.5099781544,0.5099781544,195,195,0,0,medium,0,0,22.05,-2307579.1,0.00035,-0.0384650043,-0.1262433892,0.7648809188,1.127733026,0.9988649262,0,0,0,0.013812,0.00140785,12,9,2,0,24884409,35208619,0.043,0.5873844752,0
24884409,14118533,2026-04-15T09:46:59+00:00,1776246419,16 hrs ago,57600,0,0,323,Titan Builder,35208619,58.74,59941351,0.043,0.01076,0.001542,12.53,49,5,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00,0.5873844752,302.2,300.2,27534015.2,30954300.35,0.0442,0.04435,0.4591048431,0.5160288245,-20,10585681,-0.001,142.0262652,13831817.43,0.002414021541,0,0.5103730846,0.5103730846,196,196,0,0,medium,0,0,2,-3420285.15,-0.00015,-0.05692398135,0.07135565071,1.137438695,1.075949367,0.9695603157,0,0,0,0.01083,0.00137115,12,9,2,0,24884410,19523640,0.044,0.3253946182,0
24884410,14118534,2026-04-15T09:47:11+00:00,1776246431,16 hrs ago,57600,0,0,258,Titan Builder,19523640,32.54,59999886,0.044,0.00872,0.000874,9.1,49,4,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00,0.3253946182,326.6,274.9,30019211.2,28949881.7,0.0436,0.04445,0.5005249001,0.4826218779,-65,-15684979,0.001,94.15354481,12360066.93,0.002355313143,0,0.5094341077,0.5094341077,197,197,0,1,low,0,0,51.7,1069329.5,-0.00085,0.01790302222,-0.1572272597,0.6743944657,0.9385230993,0.9898762655,0,0,0,0.0104845,0.0012876,12,9,2,0,24884411,32057798,0.042,0.5342966333,0
24884411,14118535,2026-04-15T09:47:23+00:00,1776246443,16 hrs ago,57600,16,76,397,BuilderNet,32057798,53.43,60000000,0.042,0.02358,0.001372,5.5,49,3,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00,0.5342966333,318.8,280.8,27787330,28859212.45,0.0436,0.0442,0.4633268801,0.4811107237,139,12534158,-0.002,97.85019162,12330248.59,0.002336664289,0,0.509559676,0.509559676,198,198,0,0,medium,0,0,38,-1071882.45,-0.0006,-0.01778384361,0.05318590959,1.110834125,1.413817664,0.9502262443,0,0,0,0.0111255,0.00127495,12,9,2,0,24884412,31835997,0.043,0.53059995,0
24884412,14118536,2026-04-15T09:47:35+00:00,1776246455,16 hrs ago,57600,2,10,375,BuilderNet,31835997,53.06,60000000,0.043,0.01368,0.001374,9.13,49,2,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00,0.53059995,339.2,286.75,28649798.4,29116911.35,0.0432,0.04395,0.4776116733,0.4854057054,-22,-221801,0.001,99.76065106,12335910,0.002178875857,0,0.509665406,0.509665406,199,199,0,0,medium,0,0,52.45,-467112.95,-0.00075,-0.007794032076,0.04519424459,1.093385099,1.307759372,0.9783845279,0,0,0,0.011351,0.00127865,12,9,2,0,24884413,28606638,0.043,0.4767773,0
24884413,14118537,2026-04-15T09:47:47+00:00,1776246467,16 hrs ago,57600,2,10,317,Titan Builder,28606638,47.68,60000000,0.043,0.01203,0.001244,9.37,49,1,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00,0.4767773,334,288.3,29446538.4,29065515.55,0.043,0.0437,0.4908905954,0.4845249692,-58,-3229359,0,99.97754748,12335787.58,0.001977371993,0,0.5095009655,0.5095009655,200,200,0,0,medium,0,0,45.7,381022.85,-0.0007,0.006365626132,-0.007747669225,0.9842123031,1.099549081,0.9839816934,0,0,0,0.011391,0.00126965,12,9,2,0,24884414,29110955,0.043,0.4856568434,0
24884414,14118538,2026-04-15T09:47:59+00:00,1776246479,16 hrs ago,57600,1,5,402,quasarbuilder,29110955,48.57,59941408,0.043,0.00656,0.001259,16.09,48,100,https://etherscan.io/blocks?ps=100&p=48,2026-04-16T01:51:07+00:00,0.4856568434,349.8,294.7,28227005.6,29230775.7,0.043,0.0435,0.470545069,0.4873029976,85,504317,0,102.9111753,12313128.95,0.001830300522,0,0.509382338,0.509382338,201,201,0,0,medium,0,0,55.1,-1003770.1,-0.0005,-0.01675792863,-0.001646154204,0.9959008717,1.364099084,0.9885057471,0,0,0,0.011359,0.00127065,12,9,2,0,24884415,26128287,0.043,0.4354718637,0
24884415,14118539,2026-04-15T09:48:11+00:00,1776246491,16 hrs ago,57600,5,24,186,Titan Builder,26128287,43.55,59999943,0.043,0.01345,0.001126,7.72,48,99,https://etherscan.io/blocks?ps=100&p=48,2026-04-16T01:51:07+00:00,0.4354718637,335.4,293.3,29547935,29353163.15,0.0428,0.0433,0.4925605181,0.4893428092,-216,-2982668,0,104.1821002,12269440.93,0.001646207763,0,0.5090164445,0.5090164445,202,202,0,0,medium,0,0,42.1,194771.85,-0.0005,0.003217708941,-0.05387094545,0.8901353107,0.6341629731,0.9930715935,0,0,0,0.0115905,0.0012711,12,9,2,0,24884416,46127750,0.042,0.7687958333,0
24884416,14118540,2026-04-15T09:48:23+00:00,1776246503,16 hrs ago,57600,3,14,470,Titan Builder,46127750,76.88,60000000,0.042,0.01631,0.001956,10.7,48,98,https://etherscan.io/blocks?ps=100&p=48,2026-04-16T01:51:07+00:00,0.7687958333,350,305.4,32361925.4,30408165.75,0.0428,0.04315,0.5394603581,0.5069261858,284,19999463,-0.001,109.7972677,12749902.2,0.001620956508,0,0.510296146,0.510296146,203,203,0,0,medium,0,0,44.6,1953759.65,-0.00035,0.03253417227,0.2618696475,1.516952728,1.538965291,0.9733487833,0,1,1,0.011933,0.00131145,12,9,2,0,24884417,31009000,0.045,0.5168166667,0
24884417,14118541,2026-04-15T09:48:35+00:00,1776246515,16 hrs ago,57600,1,5,348,Titan Builder,31009000,51.68,60000000,0.045,0.01367,0.001403,9.31,48,97,https://etherscan.io/blocks?ps=100&p=48,2026-04-16T01:51:07+00:00,0.5168166667,344.6,309.95,32196526,30940337.25,0.0432,0.0432,0.5367037014,0.5157957108,-122,-15118750,0.003,109.5826058,12540022.45,0.001661324773,0,0.5103281093,0.5103281093,204,204,0,0,medium,0,0,34.65,1256188.75,-1.387778781e-17,0.02090799061,0.001020955849,1.002219198,1.122761736,1.041666667,0,0,0,0.0121705,0.0013358,12,9,2,0,24884418,23409844,0.045,0.3901640667,0
24884418,14118542,2026-04-15T09:48:47+00:00,1776246527,16 hrs ago,57600,1,5,282,BuilderNet,23409844,39.02,60000000,0.045,0.00735,0.001064,12.64,48,96,https://etherscan.io/blocks?ps=100&p=48,2026-04-16T01:51:07+00:00,0.3901640667,337.6,312.7,31157167.2,30605288.8,0.0436,0.0433,0.5193810548,0.51021157,-66,-7599156,0,108.1471682,12646774.95,0.001705872211,0,0.5097419432,0.5097419432,205,205,0,1,low,0,0,24.9,551878.4,0.0003,0.009169484774,-0.1200475033,0.7648953798,0.9018228334,1.03926097,0,0,0,0.012129,0.001324,12,9,2,0,24884419,28465995,0.044,0.47443325,0
24884419,14118543,2026-04-15T09:48:59+00:00,1776246539,16 hrs ago,57600,11,52,252,Titan Builder,28465995,47.44,60000000,0.044,0.01336,0.001258,8.6,48,95,https://etherscan.io/blocks?ps=100&p=48,2026-04-16T01:51:07+00:00,0.47443325,307.6,308.1,31028175.2,30426194.8,0.0438,0.04335,0.5171363361,0.50722667,-30,5056151,-0.001,108.6733178,12650439.44,0.001710993863,0,0.5095705418,0.5095705418,206,206,0,0,medium,0,0,-0.5,601980.4,0.00045,0.009909666088,-0.03279341998,0.9355752564,0.817916261,1.014994233,0,0,0,0.0122385,0.0013177,12,9,2,0,24884420,51400740,0.043,0.856679,1
24884420,14118544,2026-04-15T09:49:11+00:00,1776246551,16 hrs ago,57600,0,0,387,beaverbuild,51400740,85.67,60000000,0.043,0.0132,0.002257,14.6,48,94,https://etherscan.io/blocks?ps=100&p=48,2026-04-16T01:51:07+00:00,0.856679,347.8,327.25,36082665.8,32910244.65,0.0438,0.04335,0.6013777633,0.5486275008,135,22934745,-0.001,84.44280609,11604166.19,0.001710993863,0,0.5112473943,0.5112473943,207,207,1,0,high,0,0,20.55,3172421.15,0.00045,0.05275026252,0.3080514992,1.561846183,1.182582124,0.9919261822,0,1,0,0.0128985,0.0014268,12,9,2,0,24884421,23635337,0.047,0.3939222833,0
24884421,14118545,2026-04-15T09:49:23+00:00,1776246563,16 hrs ago,57600,7,33,315,Titan Builder,23635337,39.39,60000000,0.047,0.00932,0.00113,10.81,48,93,https://etherscan.io/blocks?ps=100&p=48,2026-04-16T01:51:07+00:00,0.3939222833,316.8,328.95,31584183.2,31116074.45,0.0448,0.0438,0.5264030533,0.5186761818,-72,-27765403,0.004,83.83464379,10016896.62,0.0014,0,0.5106833312,0.5106833312,208,208,0,1,low,0,0,-12.15,468108.75,0.001,0.007726871555,-0.1247538984,0.7595860795,0.9575923393,1.073059361,0,0,0,0.011584,0.00136895,12,9,2,0,24884422,24036649,0.046,0.4006108167,0
24884422,14118546,2026-04-15T09:49:35+00:00,1776246575,16 hrs ago,57600,0,0,277,Titan Builder,24036649,40.06,60000000,0.046,0.01,0.001119,10.06,48,92,https://etherscan.io/blocks?ps=100&p=48,2026-04-16T01:51:07+00:00,0.4006108167,302.6,324.25,30189713,30493290.85,0.045,0.04395,0.5031618833,0.5082964262,-38,401312,-0.001,83.98028042,10050426.38,0.001465435089,0,0.5101566685,0.5101566685,209,209,0,0,medium,0,0,-21.65,-303577.85,0.00105,-0.005134542888,-0.1076856096,0.7882602477,0.8542791056,1.046643914,0,0,0,0.011676,0.00134615,12,9,2,0,24884423,31844602,0.045,0.5307433667,0
24884423,14118547,2026-04-15T09:49:47+00:00,1776246587,16 hrs ago,57600,9,43,395,Titan Builder,31844602,53.07,60000000,0.045,0.01009,0.001446,12.53,48,91,https://etherscan.io/blocks?ps=100&p=48,2026-04-16T01:51:07+00:00,0.5307433667,325.2,330.75,31876664.6,30591162.3,0.045,0.044,0.5312777433,0.5099276171,118,7807953,-0.001,84.17355582,10053577.71,0.001483239697,0,0.5102547004,0.5102547004,210,210,0,0,medium,0,0,-5.55,1285502.3,0.001,0.02135012628,0.02081574961,1.040973916,1.19425548,1.022727273,0,0,0,0.011786,0.0013522,12,9,2,0,24884424,20423593,0.045,0.3403932167,0
24884424,14118548,2026-04-15T09:49:59+00:00,1776246599,16 hrs ago,57600,0,0,208,BuilderNet,20423593,34.04,60000000,0.045,0.00558,0.000934,14.33,48,90,https://etherscan.io/blocks?ps=100&p=48,2026-04-16T01:51:07+00:00,0.3403932167,316.4,319,30268184.2,29264345.05,0.0452,0.04405,0.5044697367,0.4878139962,-187,-11421009,0,84.08626523,9543904.502,0.001499166435,0,0.5094496697,0.5094496697,211,211,0,1,low,0,0,-2.6,1003839.15,0.00115,0.01665574045,-0.1474207796,0.6979002252,0.6520376176,1.021566402,0,0,0,0.0114,0.0012949,12,9,2,0,24884425,27170149,0.043,0.4532784582,0
24884425,14118549,2026-04-15T09:50:11+00:00,1776246611,16 hrs ago,57600,1,5,367,Titan Builder,27170149,45.33,59941408,0.043,0.01179,0.001193,9.19,48,89,https://etherscan.io/blocks?ps=100&p=48,2026-04-16T01:51:07+00:00,0.4532784582,312.4,330.55,25422066,30267969.5,0.0452,0.04385,0.4237896283,0.5045632025,159,6746556,-0.002,73.33380871,8107406.345,0.001351850583,0,0.5091847111,0.5091847111,212,212,0,0,medium,0,0,-18.15,-4845903.5,0.00135,-0.08077357416,-0.05128474427,0.8976535079,1.110270761,0.9806157355,0,0,0,0.011841,0.0013377,12,9,2,0,24884426,18934627,0.043,0.3155774165,0
24884426,14118550,2026-04-15T09:50:23+00:00,1776246623,16 hrs ago,57600,0,0,209,MEV Builder: 0xd87f...d96,18934627,31.56,59999943,0.043,0.00993,0.000822,7.64,48,88,https://etherscan.io/blocks?ps=100&p=48,2026-04-16T01:51:07+00:00,0.3155774165,291.2,319.2,24481924,29053840.65,0.0444,0.0439,0.4081206549,0.4843277366,-158,-8235522,0,73.7004749,7892656.567,0.0013,0,0.5082757567,0.5082757567,213,213,0,1,low,0,0,-28,-4571916.65,0.0005,-0.07620708169,-0.1687503202,0.6517082278,0.6547619048,0.979498861,0,0,0,0.011617,0.0012861,12,9,2,0,24884427,32108992,0.041,0.5351498667,0
24884427,14118551,2026-04-15T09:50:35+00:00,1776246635,16 hrs ago,57600,5,24,348,Titan Builder,32108992,53.51,60000000,0.041,0.01107,0.00133,10.72,48,87,https://etherscan.io/blocks?ps=100&p=48,2026-04-16T01:51:07+00:00,0.5351498667,305.4,322.95,26096392.6,29283107.5,0.0434,0.0437,0.4350284649,0.4881264308,139,13174365,-0.002,73.16042304,7911452.994,0.001417744688,0,0.5084013366,0.5084013366,214,214,0,0,medium,0,0,-17.55,-3186714.9,-0.0003,-0.05309796582,0.04702343591,1.096502207,1.077566187,0.938215103,0,0,0,0.011633,0.0012903,12,9,2,0,24884428,17122016,0.041,0.2853669333,0
24884428,14118552,2026-04-15T09:50:47+00:00,1776246647,16 hrs ago,57600,0,0,278,MEV Builder: 0x7e2...D05,17122016,28.54,60000000,0.041,0.00459,0.000715,13.47,48,86,https://etherscan.io/blocks?ps=100&p=48,2026-04-16T01:51:07+00:00,0.2853669333,282,319.7,23151875.4,28908061.4,0.0426,0.04355,0.3859531783,0.4818756429,-70,-14986976,0,73.63973112,8292115.366,0.001532155345,0,0.5073639673,0.5073639673,215,215,0,1,low,0,0,-37.7,-5756186,-0.00095,-0.09592246466,-0.1965087096,0.5922920864,0.8695652174,0.9414466131,0,0,0,0.011252,0.0012709,12,9,2,0,24884429,41747284,0.039,0.6957880667,0
24884429,14118553,2026-04-15T09:50:59+00:00,1776246659,16 hrs ago,57600,1,5,189,Titan Builder,41747284,69.58,60000000,0.039,0.01518,0.00165,9.8,48,85,https://etherscan.io/blocks?ps=100&p=48,2026-04-16T01:51:07+00:00,0.6957880667,278.2,313,27416613.6,29234994.65,0.0414,0.04335,0.4570321483,0.4872958225,-89,24625268,-0.002,78.93985052,8655040.291,0.001824143635,0,0.5082363011,0.5082363011,216,216,0,0,medium,0,0,-34.8,-1818381.05,-0.00195,-0.03026367424,0.2084922442,1.427990136,0.6038338658,0.8996539792,0,1,0,0.011473,0.0012763,12,9,2,0,24884430,18346760,0.041,0.3057793333,0
24884430,14118554,2026-04-15T09:51:11+00:00,1776246671,15 hrs ago,54000,4,19,144,Titan Builder,18346760,30.58,60000000,0.041,0.01065,0.000761,6.67,48,84,https://etherscan.io/blocks?ps=100&p=48,2026-04-16T01:51:07+00:00,0.3057793333,233.6,307.3,25651935.8,29176150.65,0.041,0.0432,0.4275323233,0.4863150583,-45,-23400524,0.002,86.46276655,8724587.214,0.001886796226,0,0.5073033197,0.5073033197,217,217,0,1,low,0,0,-73.7,-3524214.85,-0.0022,-0.05878273496,-0.1805357249,0.6288272987,0.4685974618,0.9490740741,0,0,0,0.0115695,0.00127065,12,9,2,0,24884431,57167434,0.039,0.9527905667,1
24884431,14118555,2026-04-15T09:51:23+00:00,1776246683,15 hrs ago,54000,15,71,783,BuilderNet,57167434,95.28,60000000,0.039,0.00638,0.002255,26.11,48,83,https://etherscan.io/blocks?ps=100&p=48,2026-04-16T01:51:07+00:00,0.9527905667,348.4,326.6,33298497.2,30431632.45,0.0402,0.04305,0.5549749533,0.5072397549,639,38820674,-0.002,134.2219803,10644368.94,0.002085065946,0,0.5093468392,0.5093468392,218,218,1,0,high,0,0,21.8,2866864.75,-0.00285,0.04773519841,0.4455508117,1.878552986,2.397428047,0.9059233449,0,1,1,0.0107095,0.0013148,12,9,2,0,24884432,33117362,0.043,0.5519560333,0
24884432,14118556,2026-04-15T09:51:35+00:00,1776246695,15 hrs ago,54000,1,5,330,MEV Builder: 0x400b...485,33117362,55.2,60000000,0.043,0.00861,0.001454,14.45,48,82,https://etherscan.io/blocks?ps=100&p=48,2026-04-16T01:51:07+00:00,0.5519560333,344.8,324.35,33500171.2,30495700.7,0.0406,0.04305,0.5583361867,0.5083075591,-453,-24050072,0.004,133.7681857,10656478.34,0.002085065946,0,0.5095414017,0.5095414017,219,219,0,0,medium,0,0,20.45,3004470.5,-0.00245,0.05002862758,0.04364847424,1.085968226,1.017419454,0.9988385598,0,0,0,0.010456,0.0013188,12,9,2,0,24884433,32441441,0.044,0.5412192019,0
